2021-11-02T23:06:00.351863,1
2021-11-02T23:07:00.055682,1
2021-11-02T23:08:00.037518,1
2021-11-02T23:09:00.032545,0
2021-11-02T23:10:00.054105,1
2021-11-02T23:11:00.030263,0
2021-11-02T23:12:00.027402,0
2021-11-02T23:13:00.061495,0
2021-11-02T23:14:00.120326,0
